block_number,block_average,block_error,progressive_average,progressive_error
1,0.506394,0.506394,0
2,0.504443,0.505419,0.000689736
3,0.508755,0.506531,0.00101769
4,0.495046,0.50366,0.00260103
5,0.496316,0.502191,0.0024608
6,0.494172,0.500854,0.00238615
7,0.519626,0.503536,0.00321668
8,0.507667,0.504052,0.00285574
9,0.499832,0.503583,0.00257665
10,0.479892,0.501214,0.00322946
11,0.487692,0.499985,0.00316118
12,0.502079,0.50016,0.00290256
13,0.504753,0.500513,0.00270071
14,0.4978,0.500319,0.00251474
15,0.496562,0.500069,0.00235953
16,0.532399,0.502089,0.00295316
17,0.49981,0.501955,0.00278248
18,0.503297,0.50203,0.0026289
19,0.509246,0.50241,0.00251782
20,0.499007,0.502239,0.00239767
21,0.501274,0.502193,0.00228394
22,0.511763,0.502628,0.00222116
23,0.486083,0.501909,0.00223805
24,0.489628,0.501397,0.00220251
25,0.503194,0.501469,0.00211559
26,0.47795,0.500565,0.0022192
27,0.496298,0.500407,0.00214263
28,0.495048,0.500215,0.00207463
29,0.499263,0.500182,0.00200335
30,0.499007,0.500143,0.00193696
31,0.490177,0.499822,0.00190097
32,0.495444,0.499685,0.00184648
33,0.501311,0.499734,0.00179118
34,0.499129,0.499716,0.00173859
35,0.516872,0.500207,0.00175665
36,0.504343,0.500321,0.00171161
37,0.503421,0.500405,0.0016674
38,0.506827,0.500574,0.00163206
39,0.495832,0.500453,0.00159474
40,0.503214,0.500522,0.00155636
41,0.51567,0.500891,0.00156164
42,0.512824,0.501175,0.00155009
43,0.508854,0.501354,0.00152429
44,0.49667,0.501247,0.00149336
45,0.490493,0.501008,0.00147917
46,0.507583,0.501151,0.0014539
47,0.503761,0.501207,0.00142403
48,0.507306,0.501334,0.00140002
49,0.494679,0.501198,0.00137802
50,0.520449,0.501583,0.00140321
51,0.501708,0.501586,0.0013757
52,0.495162,0.501462,0.00135478
53,0.493983,0.501321,0.00133655
54,0.507425,0.501434,0.00131657
55,0.496111,0.501337,0.00129618
56,0.498803,0.501292,0.00127383
57,0.518368,0.501591,0.00128622
58,0.517566,0.501867,0.0012932
59,0.503198,0.501889,0.00127148
60,0.502031,0.501892,0.00125029
61,0.510872,0.502039,0.00123843
62,0.517007,0.50228,0.00124176
63,0.50619,0.502342,0.0012236
64,0.498222,0.502278,0.00120617
65,0.508099,0.502368,0.00119094
66,0.508603,0.502462,0.00117663
67,0.510104,0.502576,0.00116459
68,0.481282,0.502263,0.00118882
69,0.492337,0.502119,0.00118026
70,0.499207,0.502078,0.00116413
71,0.501181,0.502065,0.0011478
72,0.471235,0.501637,0.0012091
73,0.498296,0.501591,0.0011934
74,0.501568,0.501591,0.00117727
75,0.503942,0.501622,0.001162
76,0.492432,0.501501,0.00115298
77,0.505474,0.501553,0.00113916
78,0.511848,0.501685,0.00113218
79,0.503865,0.501712,0.00111818
80,0.516387,0.501896,0.00111915
81,0.496154,0.501825,0.00110758
82,0.481775,0.50158,0.00112073
83,0.499685,0.501557,0.00110746
84,0.486233,0.501375,0.0011092
85,0.490011,0.501241,0.00110418
86,0.497413,0.501197,0.00109224
87,0.513333,0.501336,0.00108855
88,0.505814,0.501387,0.00107737
89,0.497363,0.501342,0.00106622
90,0.503558,0.501367,0.00105465
91,0.507477,0.501434,0.0010452
92,0.492387,0.501335,0.00103845
93,0.507029,0.501397,0.00102909
94,0.498765,0.501369,0.00101852
95,0.493712,0.501288,0.00101099
96,0.500962,0.501285,0.00100046
97,0.515827,0.501435,0.00100132
98,0.48599,0.501277,0.00100343
99,0.522354,0.50149,0.00101563
100,0.496262,0.501438,0.00100681
